UF,CODUF,CODMUNIC,NOMEDOMUNICIPIO,POPULACAO
RO,11,15,ALTA FLORESTA D'OESTE,21558
RO,11,23,ARIQUEMES,100896
RO,11,31,CABIXI,5107
RO,11,49,CACOAL,92202
RO,11,56,CEREJEIRAS,15237
RO,11,64,COLORADO DO OESTE,15747
RO,11,72,CORUMBIARA,7503
RO,11,80,COSTA MARQUES,12633
RO,11,98,ESPIGAO D'OESTE,29722
RO,11,106,GUAJARA-MIRIM,39396
RO,11,114,JARU,52090
RO,11,122,JI-PARANA,136825
RO,11,130,MACHADINHO D'OESTE,30626
RO,11,148,NOVA BRASILANDIA D'OESTE,17355
RO,11,155,OURO PRETO DO OESTE,36753
RO,11,189,PIMENTA BUENO,37464
RO,11,205,PORTO VELHO,461.748(1)
RO,11,254,PRESIDENTE MEDICI,19316
RO,11,262,RIO CRESPO,3476
RO,11,288,ROLIM DE MOURA,57180
RO,11,296,SANTA LUZIA D'OESTE,7394
RO,11,304,VILHENA,95599
RO,11,320,SAO MIGUEL DO GUAPORE,21612
RO,11,338,NOVA MAMORE,25452
RO,11,346,ALVORADA D'OESTE,13092
RO,11,379,ALTO ALEGRE DOS PARECIS,13023
RO,11,403,ALTO PARAISO,17140
RO,11,452,BURITIS,28178
RO,11,502,NOVO HORIZONTE DO OESTE,7653
RO,11,601,CACAULANDIA,4157
RO,11,700,CAMPO NOVO DE RONDONIA,8840
RO,11,809,CANDEIAS DO JAMARI,22564
RO,11,908,CASTANHEIRAS,3269
RO,11,924,CHUPINGUAIA,9351
RO,11,940,CUJUBIM,14338
RO,11,1005,GOVERNADOR JORGE TEIXEIRA,8012
RO,11,1104,ITAPUA DO OESTE,9465
RO,11,1203,MINISTRO ANDREAZZA,6440
RO,11,1302,MIRANTE DA SERRA,9200
RO,11,1401,MONTE NEGRO,11966
RO,11,1435,NOVA UNIAO,6194
RO,11,1450,PARECIS,3953
RO,11,1468,PIMENTEIRAS DO OESTE,2180
RO,11,1476,PRIMAVERA DE RONDONIA,3071
RO,11,1484,SAO FELIPE D'OESTE,5259
RO,11,1492,SAO FRANCISCO DO GUAPORE,16302
RO,11,1500,SERINGUEIRAS,11183
RO,11,1559,TEIXEIROPOLIS,4284
RO,11,1609,THEOBROMA,9253
RO,11,1708,URUPA,10828
RO,11,1757,VALE DO ANARI,7806
RO,11,1807,VALE DO PARAISO,6487
AC,12,13,ACRELANDIA,12707
AC,12,54,ASSIS BRASIL,8157
AC,12,104,BRASILEIA,25786
AC,12,138,BUJARI,11962
AC,12,179,CAPIXABA,9737
AC,12,203,CRUZEIRO DO SUL,94345
AC,12,252,EPITACIOLANDIA,18697
AC,12,302,FEIJO,35035
AC,12,328,JORDAO,11105
AC,12,336,MANCIO LIMA,19172
AC,12,344,MANOEL URBANO,12246
AC,12,351,MARECHAL THAUMATURGO,16825
AC,12,385,PLACIDO DE CASTRO,16313
AC,12,393,PORTO WALTER,10706
AC,12,401,RIO BRANCO,364368
AC,12,427,RODRIGUES ALVES,16072
AC,12,435,SANTA ROSA DO PURUS,7672
AC,12,450,SENADOR GUIOMARD,21658
AC,12,500,SENA MADUREIRA,39746
AC,12,609,TARAUACA,43072
AC,12,708,XAPURI,18181
AC,12,807,PORTO ACRE,16218
AM,13,29,ALVARAES,15.916(2)
AM,13,60,AMATURA,10814
AM,13,86,ANAMA,9927
AM,13,102,ANORI,17052
AM,13,144,APUI,21403
AM,13,201,ATALAIA DO NORTE,15440
AM,13,300,AUTAZES,41672
AM,13,409,BARCELOS,18.399(3)
AM,13,508,BARREIRINHA,30990
AM,13,607,BENJAMIN CONSTANT,37.436(4)
AM,13,631,BERURI,20807
AM,13,680,BOA VISTA DO RAMOS,24018
AM,13,706,BOCA DO ACRE,35964
AM,13,805,BORBA,33.209(5)
AM,13,839,CAAPIRANGA,13.851(6)
AM,13,904,CANUTAMA,17362
AM,13,1001,CARAUARI,29176
AM,13,1100,CAREIRO,30819
AM,13,1159,CAREIRO DA VARZEA,19615
AM,13,1209,COARI,71130
AM,13,1308,CODAJAS,24071
AM,13,1407,EIRUNEPE,33173
AM,13,1506,ENVIRA,17034
AM,13,1605,FONTE BOA,27.692(7)
AM,13,1654,GUAJARA,13.809(8)
AM,13,1704,HUMAITA,59.504(9)
AM,13,1803,IPIXUNA,24387
AM,13,1852,IRANDUBA,59767
AM,13,1902,ITACOATIARA,103.826(31)
AM,13,1951,ITAMARATI,10.783(10)
AM,13,2009,ITAPIRANGA,10.183(11)
AM,13,2108,JAPURA,9281
AM,13,2207,JURUA,10501
AM,13,2306,JUTAI,25.048(13)
AM,13,2405,LABREA,47.003(14)
AM,13,2504,MANACAPURU,102.736(15)
AM,13,2553,MANAQUIRI,17333
AM,13,2603,MANAUS,2054731
AM,13,2702,MANICORE,59225
AM,13,2801,MARAA,15706
AM,13,2900,MAUES,61167
AM,13,3007,NHAMUNDA,20249
AM,13,3106,NOVA OLINDA DO NORTE,27088
AM,13,3205,NOVO AIRAO,15.819(16)
AM,13,3304,NOVO ARIPUANA,24251
AM,13,3403,PARINTINS,96.251(17)
AM,13,3502,PAUINI,20.351(18)
AM,13,3536,PRESIDENTE FIGUEIREDO,30762
AM,13,3569,RIO PRETO DA EVA,24807
AM,13,3601,SANTA ISABEL DO RIO NEGRO,14.305(19)
AM,13,3700,SANTO ANTONIO DO ICA,28.233(32)
AM,13,3809,SAO GABRIEL DA CACHOEIRA,51921
AM,13,3908,SAO PAULO DE OLIVENCA,32727
AM,13,3957,SAO SEBASTIAO DO UATUMA,11697
AM,13,4005,SILVES,11572
AM,13,4062,TABATINGA,66.837(20)
AM,13,4104,TAPAUA,21914
AM,13,4203,TEFE,74142
AM,13,4237,TONANTINS,20180
AM,13,4260,UARINI,14597
AM,13,4302,URUCARA,18.582(21)
AM,13,4401,URUCURITUBA,24.017(22)
RR,14,27,AMAJARI,16994
RR,14,50,ALTO ALEGRE,23582
RR,14,100,BOA VISTA,408157
RR,14,159,BONFIM,16169
RR,14,175,CANTA,18030
RR,14,209,CARACARAI,20780
RR,14,233,CAROEBE,10555
RR,14,282,IRACEMA,11000
RR,14,308,MUCAJAI,17058
RR,14,407,NORMANDIA,15264
RR,14,456,PACARAIMA,19317
RR,14,472,RORAINOPOLIS,29932
RR,14,506,SAO JOAO DA BALIZA,8011
RR,14,605,SAO LUIZ,6192
RR,14,704,UIRAMUTA,13764
PA,15,107,ABAETETUBA,158042
PA,15,131,ABEL FIGUEIREDO,6119
PA,15,206,ACARA,63268
PA,15,305,AFUA,38020
PA,15,347,AGUA AZUL DO NORTE,16672
PA,15,404,ALENQUER,86096
PA,15,503,ALMEIRIM,38843
PA,15,602,ALTAMIRA,135067
PA,15,701,ANAJAS,34065
PA,15,800,ANANINDEUA,515745
PA,15,859,ANAPU,33566
PA,15,909,AUGUSTO CORREA,43691
PA,15,958,AURORA DO PARA,32772
PA,15,1006,AVEIRO,18343
PA,15,1105,BAGRE,35265
PA,15,1204,BAIAO,51844
PA,15,1253,BANNACH,3730
PA,15,1303,BARCARENA,126733
PA,15,1402,BELEM,1367336
PA,15,1451,BELTERRA,18060
PA,15,1501,BENEVIDES,56152
PA,15,1576,BOM JESUS DO TOCANTINS,14511
PA,15,1600,BONITO,12892
PA,15,1709,BRAGANCA,121793
PA,15,1725,BRASIL NOVO,30214
PA,15,1758,BREJO GRANDE DO ARAGUAIA,6791
PA,15,1782,BREU BRANCO,40157
PA,15,1808,BREVES,114628
PA,15,1907,BUJARU,27049
PA,15,1956,CACHOEIRA DO PIRIA,26510
PA,15,2004,CACHOEIRA DO ARARI,22950
PA,15,2103,CAMETA,134734
PA,15,2152,CANAA DOS CARAJAS,75433
PA,15,2202,CAPANEMA,70321
PA,15,2301,CAPITAO POCO,56331
PA,15,2400,CASTANHAL,200003
PA,15,2509,CHAVES,20630
PA,15,2608,COLARES,11923
PA,15,2707,CONCEICAO DO ARAGUAIA,44765
PA,15,2756,CONCORDIA DO PARA,26869
PA,15,2764,CUMARU DO NORTE,12397
PA,15,2772,CURIONOPOLIS,19929
PA,15,2806,CURRALINHO,38060
PA,15,2855,CURUA,14126
PA,15,2905,CURUCA,44493
PA,15,2939,DOM ELISEU,58444
PA,15,2954,ELDORADO DO CARAJAS,30264
PA,15,3002,FARO,8728
PA,15,3044,FLORESTA DO ARAGUAIA,17896
PA,15,3077,GARRAFAO DO NORTE,24716
PA,15,3093,GOIANESIA DO PARA,23806
PA,15,3101,GURUPA,31945
PA,15,3200,IGARAPE-ACU,35788
PA,15,3309,IGARAPE-MIRI,66369
PA,15,3408,INHANGAPI,10334
PA,15,3457,IPIXUNA DO PARA,29116
PA,15,3507,IRITUIA,30627
PA,15,3606,ITAITUBA,137170
PA,15,3705,ITUPIRANGA,53873
PA,15,3754,JACAREACANGA,24.742(23)
PA,15,3804,JACUNDA,36184
PA,15,3903,JURUTI,57837
PA,15,4000,LIMOEIRO DO AJURU,29617
PA,15,4059,MAE DO RIO,34566
PA,15,4109,MAGALHAES BARATA,8090
PA,15,4208,MARABA,271321
PA,15,4307,MARACANA,25929
PA,15,4406,MARAPANIM,30867
PA,15,4422,MARITUBA,123890
PA,15,4455,MEDICILANDIA,26438
PA,15,4505,MELGACO,26770
PA,15,4604,MOCAJUBA,27265
PA,15,4703,MOJU,81364
PA,15,4752,MOJUI DOS CAMPOS,22845
PA,15,4802,MONTE ALEGRE,59890
PA,15,4901,MUANA,60117
PA,15,4950,NOVA ESPERANCA DO PIRIA,21132
PA,15,4976,NOVA IPIXUNA,13318
PA,15,5007,NOVA TIMBOTEUA,12737
PA,15,5031,NOVO PROGRESSO,33636
PA,15,5064,NOVO REPARTIMENTO,60438
PA,15,5106,OBIDOS,58121
PA,15,5205,OEIRAS DO PARA,33886
PA,15,5304,ORIXIMINA,76140
PA,15,5403,OUREM,17836
PA,15,5437,OURILANDIA DO NORTE,26570
PA,15,5486,PACAJA,43527
PA,15,5494,PALESTINA DO PARA,6872
PA,15,5502,PARAGOMINAS,104883
PA,15,5536,PARAUAPEBAS,271577
PA,15,5551,PAU D'ARCO,6772
PA,15,5601,PEIXE-BOI,8315
PA,15,5635,PICARRA,12794
PA,15,5650,PLACAS,18602
PA,15,5700,PONTA DE PEDRAS,24913
PA,15,5809,PORTEL,67288
PA,15,5908,PORTO DE MOZ,40709
PA,15,6005,PRAINHA,35655
PA,15,6104,PRIMAVERA,10700
PA,15,6112,QUATIPURU,11534
PA,15,6138,REDENCAO,91227
PA,15,6161,RIO MARIA,17965
PA,15,6187,RONDON DO PARA,35182
PA,15,6195,RUROPOLIS,41975
PA,15,6203,SALINOPOLIS,44451
PA,15,6302,SALVATERRA,24701
PA,15,6351,SANTA BARBARA DO PARA,21089
PA,15,6401,SANTA CRUZ DO ARARI,6820
PA,15,6500,SANTA IZABEL DO PARA,68963
PA,15,6559,SANTA LUZIA DO PARA,20341
PA,15,6583,SANTA MARIA DAS BARREIRAS,17639
PA,15,6609,SANTA MARIA DO PARA,24583
PA,15,6708,SANTANA DO ARAGUAIA,44526
PA,15,6807,SANTAREM,351220
PA,15,6906,SANTAREM NOVO,6116
PA,15,7003,SANTO ANTONIO DO TAUA,28282
PA,15,7102,SAO CAETANO DE ODIVELAS,15226
PA,15,7151,SAO DOMINGOS DO ARAGUAIA,20970
PA,15,7201,SAO DOMINGOS DO CAPIM,30144
PA,15,7300,SAO FELIX DO XINGU,81161
PA,15,7409,SAO FRANCISCO DO PARA,14912
PA,15,7458,SAO GERALDO DO ARAGUAIA,24243
PA,15,7466,SAO JOAO DA PONTA,4264
PA,15,7474,SAO JOAO DE PIRABAS,20593
PA,15,7508,SAO JOAO DO ARAGUAIA,13446
PA,15,7607,SAO MIGUEL DO GUAMA,52810
PA,15,7706,SAO SEBASTIAO DA BOA VISTA,31336
PA,15,7755,SAPUCAIA,5295
PA,15,7805,SENADOR JOSE PORFIRIO,22651
PA,15,7904,SOURE,24183
PA,15,7953,TAILANDIA,84206
PA,15,7961,TERRA ALTA,10404
PA,15,7979,TERRA SANTA,18804
PA,15,8001,TOME-ACU,76055
PA,15,8035,TRACUATEUA,28015
PA,15,8050,TRAIRAO,18924
PA,15,8084,TUCUMA,34812
PA,15,8100,TUCURUI,90232
PA,15,8126,ULIANOPOLIS,56562
PA,15,8159,URUARA,48511
PA,15,8209,VIGIA,49096
PA,15,8308,VISEU,58095
PA,15,8357,VITORIA DO XINGU,15104
PA,15,8407,XINGUARA,56127
AP,16,55,SERRA DO NAVIO,4744
AP,16,105,AMAPA,7944
AP,16,154,PEDRA BRANCA DO AMAPARI,12365
AP,16,204,CALCOENE,10613
AP,16,212,CUTIAS,4388
AP,16,238,FERREIRA GOMES,6689
AP,16,253,ITAUBAL,5477
AP,16,279,LARANJAL DO JARI,35038
AP,16,303,MACAPA,478448
AP,16,402,MAZAGAO,22105
AP,16,501,OIAPOQUE,27778
AP,16,535,PORTO GRANDE,17923
AP,16,550,PRACUUBA,3803
AP,16,600,SANTANA,114995
AP,16,709,TARTARUGALZINHO,10511
AP,16,808,VITORIA DO JARI,11447
TO,17,251,ABREULANDIA,2463
TO,17,301,AGUIARNOPOLIS,4787
TO,17,350,ALIANCA DO TOCANTINS,4932
TO,17,400,ALMAS,9044
TO,17,707,ALVORADA,8821
TO,17,1002,ANANAS,10368
TO,17,1051,ANGICO,3062
TO,17,1101,APARECIDA DO RIO NEGRO,4965
TO,17,1309,ARAGOMINAS,6914
TO,17,1903,ARAGUACEMA,5913
TO,17,2000,ARAGUACU,8666
TO,17,2109,ARAGUAINA,186867
TO,17,2158,ARAGUANA,4316
TO,17,2208,ARAGUATINS,31719
TO,17,2307,ARAPOEMA,5443
TO,17,2406,ARRAIAS,10253
TO,17,2554,AUGUSTINOPOLIS,17471
TO,17,2703,AURORA DO TOCANTINS,3338
TO,17,2901,AXIXA DO TOCANTINS,10267
TO,17,3008,BABACULANDIA,8218
TO,17,3057,BANDEIRANTES DO TOCANTINS,3548
TO,17,3073,BARRA DO OURO,4643
TO,17,3107,BARROLANDIA,4875
TO,17,3206,BERNARDO SAYAO,4217
TO,17,3305,BOM JESUS DO TOCANTINS,4087
TO,17,3602,BRASILANDIA DO TOCANTINS,1947
TO,17,3701,BREJINHO DE NAZARE,4753
TO,17,3800,BURITI DO TOCANTINS,10346
TO,17,3826,CACHOEIRINHA,1964
TO,17,3842,CAMPOS LINDOS,8661
TO,17,3867,CARIRI DO TOCANTINS,3555
TO,17,3883,CARMOLANDIA,2203
TO,17,3891,CARRASCO BONITO,3343
TO,17,3909,CASEARA,4764
TO,17,4105,CENTENARIO,2133
TO,17,4600,CHAPADA DE AREIA,1358
TO,17,5102,CHAPADA DA NATIVIDADE,3118
TO,17,5508,COLINAS DO TOCANTINS,33967
TO,17,5557,COMBINADO,4751
TO,17,5607,CONCEICAO DO TOCANTINS,3891
TO,17,6001,COUTO MAGALHAES,5254
TO,17,6100,CRISTALANDIA,6331
TO,17,6258,CRIXAS DO TOCANTINS,1411
TO,17,6506,DARCINOPOLIS,6357
TO,17,7009,DIANOPOLIS,17658
TO,17,7108,DIVINOPOLIS DO TOCANTINS,7065
TO,17,7207,DOIS IRMAOS DO TOCANTINS,6735
TO,17,7306,DUERE,4284
TO,17,7405,ESPERANTINA,7510
TO,17,7553,FATIMA,3445
TO,17,7652,FIGUEIROPOLIS,5185
TO,17,7702,FILADELFIA,10590
TO,17,8205,FORMOSO DO ARAGUAIA,20471
TO,17,8254,TABOCAO,3458
TO,17,8304,GOIANORTE,4779
TO,17,9005,GOIATINS,12798
TO,17,9302,GUARAI,26444
TO,17,9500,GURUPI,83817
TO,17,9807,IPUEIRAS,1597
TO,17,10508,ITACAJA,6780
TO,17,10706,ITAGUATINS,5187
TO,17,10904,ITAPIRATINS,3936
TO,17,11100,ITAPORA DO TOCANTINS,2407
TO,17,11506,JAU DO TOCANTINS,3475
TO,17,11803,JUARINA,2240
TO,17,11902,LAGOA DA CONFUSAO,16117
TO,17,11951,LAGOA DO TOCANTINS,3501
TO,17,12009,LAJEADO,3652
TO,17,12157,LAVANDEIRA,1625
TO,17,12405,LIZARDA,2994
TO,17,12454,LUZINOPOLIS,2989
TO,17,12504,MARIANOPOLIS DO TOCANTINS,4460
TO,17,12702,MATEIROS,2076
TO,17,12801,MAURILANDIA DO TOCANTINS,3234
TO,17,13205,MIRACEMA DO TOCANTINS,19561
TO,17,13304,MIRANORTE,13027
TO,17,13601,MONTE DO CARMO,5874
TO,17,13700,MONTE SANTO DO TOCANTINS,2290
TO,17,13809,PALMEIRAS DO TOCANTINS,5359
TO,17,13957,MURICILANDIA,3722
TO,17,14203,NATIVIDADE,8643
TO,17,14302,NAZARE,4664
TO,17,14880,NOVA OLINDA,10353
TO,17,15002,NOVA ROSALANDIA,3334
TO,17,15101,NOVO ACORDO,3828
TO,17,15150,NOVO ALEGRE,1845
TO,17,15259,NOVO JARDIM,2235
TO,17,15507,OLIVEIRA DE FATIMA,1172
TO,17,15705,PALMEIRANTE,4947
TO,17,15754,PALMEIROPOLIS,7262
TO,17,16109,PARAISO DO TOCANTINS,51494
TO,17,16208,PARANA,10492
TO,17,16307,PAU D'ARCO,4017
TO,17,16505,PEDRO AFONSO,14675
TO,17,16604,PEIXE,9431
TO,17,16653,PEQUIZEIRO,4893
TO,17,16703,COLMEIA,8476
TO,17,17008,PINDORAMA DO TOCANTINS,4128
TO,17,17206,PIRAQUE,2278
TO,17,17503,PIUM,7132
TO,17,17800,PONTE ALTA DO BOM JESUS,4222
TO,17,17909,PONTE ALTA DO TOCANTINS,7284
TO,17,18006,PORTO ALEGRE DO TOCANTINS,2869
TO,17,18204,PORTO NACIONAL,71101
TO,17,18303,PRAIA NORTE,8808
TO,17,18402,PRESIDENTE KENNEDY,2963
TO,17,18451,PUGMIL,2185
TO,17,18501,RECURSOLANDIA,3380
TO,17,18550,RIACHINHO,3962
TO,17,18659,RIO DA CONCEICAO,1747
TO,17,18709,RIO DOS BOIS,2737
TO,17,18758,RIO SONO,5600
TO,17,18808,SAMPAIO,4203
TO,17,18840,SANDOLANDIA,4631
TO,17,18865,SANTA FE DO ARAGUAIA,7919
TO,17,18881,SANTA MARIA DO TOCANTINS,2557
TO,17,18899,SANTA RITA DO TOCANTINS,2177
TO,17,18907,SANTA ROSA DO TOCANTINS,4701
TO,17,19004,SANTA TEREZA DO TOCANTINS,2715
TO,17,20002,SANTA TEREZINHA DO TOCANTINS,2560
TO,17,20101,SAO BENTO DO TOCANTINS,5387
TO,17,20150,SAO FELIX DO TOCANTINS,1780
TO,17,20200,SAO MIGUEL DO TOCANTINS,14103
TO,17,20259,SAO SALVADOR DO TOCANTINS,2481
TO,17,20309,SAO SEBASTIAO DO TOCANTINS,4100
TO,17,20499,SAO VALERIO,4399
TO,17,20655,SILVANOPOLIS,5126
TO,17,20804,SITIO NOVO DO TOCANTINS,10830
TO,17,20853,SUCUPIRA,1576
TO,17,20903,TAGUATINGA,13986
TO,17,20937,TAIPAS DO TOCANTINS,2023
TO,17,20978,TALISMA,2661
TO,17,21000,PALMAS,334454
TO,17,21109,TOCANTINIA,8518
TO,17,21208,TOCANTINOPOLIS,23847
TO,17,21257,TUPIRAMA,1803
TO,17,21307,TUPIRATINS,1861
TO,17,22081,WANDERLANDIA,11586
TO,17,22107,XAMBIOA,10519
MA,21,55,ACAILANDIA,107263
MA,21,105,AFONSO CUNHA,6144
MA,21,154,AGUA DOCE DO MARANHAO,12154
MA,21,204,ALCANTARA,18446
MA,21,303,ALDEIAS ALTAS,22549
MA,21,402,ALTAMIRA DO MARANHAO,6451
MA,21,436,ALTO ALEGRE DO MARANHAO,23270
MA,21,477,ALTO ALEGRE DO PINDARE,25673
MA,21,501,ALTO PARNAIBA,11076
MA,21,550,AMAPA DO MARANHAO,7162
MA,21,600,AMARANTE DO MARANHAO,36266
MA,21,709,ANAJATUBA,23968
MA,21,808,ANAPURUS,13795
MA,21,832,APICUM-ACU,17533
MA,21,873,ARAGUANA,11169
MA,21,907,ARAIOSES,38980
MA,21,956,ARAME,25646
MA,21,1004,ARARI,29302
MA,21,1103,AXIXA,11797
MA,21,1202,BACABAL,104352
MA,21,1251,BACABEIRA,17073
MA,21,1301,BACURI,16206
MA,21,1350,BACURITUBA,5196
MA,21,1400,BALSAS,100257
MA,21,1509,BARAO DE GRAJAU,19310
MA,21,1608,BARRA DO CORDA,84708
MA,21,1707,BARREIRINHAS,69312
MA,21,1731,BELAGUA,8504
MA,21,1772,BELA VISTA DO MARANHAO,11911
MA,21,1806,BENEDITO LEITE,5472
MA,21,1905,BEQUIMAO,19572
MA,21,1939,BERNARDO DO MEARIM,5842
MA,21,1970,BOA VISTA DO GURUPI,7622
MA,21,2002,BOM JARDIM,32894
MA,21,2036,BOM JESUS DAS SELVAS,28589
MA,21,2077,BOM LUGAR,11675
MA,21,2101,BREJO,34116
MA,21,2150,BREJO DE AREIA,9224
MA,21,2200,BURITI,29693
MA,21,2309,BURITI BRAVO,22427
MA,21,2325,BURITICUPU,52395
MA,21,2358,BURITIRANA,12870
MA,21,2374,CACHOEIRA GRANDE,10227
MA,21,2408,CAJAPIO,10032
MA,21,2507,CAJARI,16296
MA,21,2556,CAMPESTRE DO MARANHAO,12185
MA,21,2606,CANDIDO MENDES,19805
MA,21,2705,CANTANHEDE,17355
MA,21,2754,CAPINZAL DO NORTE,11372
MA,21,2804,CAROLINA,24056
MA,21,2903,CARUTAPERA,24263
MA,21,3000,CAXIAS,153634
MA,21,3109,CEDRAL,10214
MA,21,3125,CENTRAL DO MARANHAO,7086
MA,21,3158,CENTRO DO GUILHERME,12384
MA,21,3174,CENTRO NOVO DO MARANHAO,16254
MA,21,3208,CHAPADINHA,81339
MA,21,3257,CIDELANDIA,12857
MA,21,3307,CODO,112110
MA,21,3406,COELHO NETO,41353
MA,21,3505,COLINAS,40322
MA,21,3554,CONCEICAO DO LAGO-ACU,14921
MA,21,3604,COROATA,59563
MA,21,3703,CURURUPU,31662
MA,21,3752,DAVINOPOLIS,14467
MA,21,3802,DOM PEDRO,23111
MA,21,3901,DUQUE BACELAR,10223
MA,21,4008,ESPERANTINOPOLIS,18355
MA,21,4057,ESTREITO,33245
MA,21,4073,FEIRA NOVA DO MARANHAO,8048
MA,21,4081,FERNANDO FALCAO,10875
MA,21,4099,FORMOSA DA SERRA NEGRA,17758
MA,21,4107,FORTALEZA DOS NOGUEIRAS,12642
MA,21,4206,FORTUNA,17075
MA,21,4305,GODOFREDO VIANA,9894
MA,21,4404,GONCALVES DIAS,17432
MA,21,4503,GOVERNADOR ARCHER,10294
MA,21,4552,GOVERNADOR EDISON LOBAO,18375
MA,21,4602,GOVERNADOR EUGENIO BARROS,13918
MA,21,4628,GOVERNADOR LUIZ ROCHA,7061
MA,21,4651,GOVERNADOR NEWTON BELLO,10708
MA,21,4677,GOVERNADOR NUNES FREIRE,22754
MA,21,4701,GRACA ARANHA,6012
MA,21,4800,GRAJAU,73942
MA,21,4909,GUIMARAES,10285
MA,21,5005,HUMBERTO DE CAMPOS,25656
MA,21,5104,ICATU,24719
MA,21,5153,IGARAPE DO MEIO,13483
MA,21,5203,IGARAPE GRANDE,10222
MA,21,5302,IMPERATRIZ,273027
MA,21,5351,ITAIPAVA DO GRAJAU,13847
MA,21,5401,ITAPECURU MIRIM,65721
MA,21,5427,ITINGA DO MARANHAO,23904
MA,21,5450,JATOBA,8239
MA,21,5476,JENIPAPO DOS VIEIRAS,17066
MA,21,5500,JOAO LISBOA,24609
MA,21,5609,JOSELANDIA,14942
MA,21,5658,JUNCO DO MARANHAO,5146
MA,21,5708,LAGO DA PEDRA,44422
MA,21,5807,LAGO DO JUNCO,9491
MA,21,5906,LAGO VERDE,14678
MA,21,5922,LAGOA DO MATO,10583
MA,21,5948,LAGO DOS RODRIGUES,8755
MA,21,5963,LAGOA GRANDE DO MARANHAO,11417
MA,21,5989,LAJEADO NOVO,7051
MA,21,6003,LIMA CAMPOS,11320
MA,21,6102,LORETO,11526
MA,21,6201,LUIS DOMINGUES,7159
MA,21,6300,MAGALHAES DE ALMEIDA,13747
MA,21,6326,MARACACUME,21106
MA,21,6359,MARAJA DO SENA,7200
MA,21,6375,MARANHAOZINHO,13797
MA,21,6409,MATA ROMA,16919
MA,21,6508,MATINHA,21808
MA,21,6607,MATOES,31954
MA,21,6631,MATOES DO NORTE,17582
MA,21,6672,MILAGRES DO MARANHAO,8812
MA,21,6706,MIRADOR,20998
MA,21,6755,MIRANDA DO NORTE,20562
MA,21,6805,MIRINZAL,13958
MA,21,6904,MONCAO,27620
MA,21,7001,MONTES ALTOS,10286
MA,21,7100,MORROS,18054
MA,21,7209,NINA RODRIGUES,12477
MA,21,7258,NOVA COLINAS,5021
MA,21,7308,NOVA IORQUE,4308
MA,21,7357,NOVA OLINDA DO MARANHAO,14277
MA,21,7407,OLHO D'AGUA DAS CUNHAS,17937
MA,21,7456,OLINDA NOVA DO MARANHAO,13320
MA,21,7506,PACO DO LUMIAR,145.752(24)
MA,21,7605,PALMEIRANDIA,21056
MA,21,7704,PARAIBANO,19530
MA,21,7803,PARNARAMA,31179
MA,21,7902,PASSAGEM FRANCA,17244
MA,21,8009,PASTOS BONS,18724
MA,21,8058,PAULINO NEVES,17054
MA,21,8108,PAULO RAMOS,20183
MA,21,8207,PEDREIRAS,36980
MA,21,8256,PEDRO DO ROSARIO,24260
MA,21,8306,PENALVA,32436
MA,21,8405,PERI MIRIM,11093
MA,21,8454,PERITORO,20471
MA,21,8504,PINDARE-MIRIM,29440
MA,21,8603,PINHEIRO,85054
MA,21,8702,PIO XII,21941
MA,21,8801,PIRAPEMAS,14819
MA,21,8900,POCAO DE PEDRAS,17133
MA,21,9007,PORTO FRANCO,23565
MA,21,9056,PORTO RICO DO MARANHAO,5961
MA,21,9106,PRESIDENTE DUTRA,45102
MA,21,9205,PRESIDENTE JUSCELINO,11293
MA,21,9239,PRESIDENTE MEDICI,4575
MA,21,9270,PRESIDENTE SARNEY,17542
MA,21,9304,PRESIDENTE VARGAS,9616
MA,21,9403,PRIMEIRA CRUZ,13095
MA,21,9452,RAPOSA,31667
MA,21,9502,RIACHAO,22153
MA,21,9551,RIBAMAR FIQUENE,7424
MA,21,9601,ROSARIO,36688
MA,21,9700,SAMBAIBA,5568
MA,21,9759,SANTA FILOMENA DO MARANHAO,6698
MA,21,9809,SANTA HELENA,41221
MA,21,9908,SANTA INES,85261
MA,21,10005,SANTA LUZIA,57189
MA,21,10039,SANTA LUZIA DO PARUA,23413
MA,21,10104,SANTA QUITERIA DO MARANHAO,23782
MA,21,10203,SANTA RITA,35231
MA,21,10237,SANTANA DO MARANHAO,10325
MA,21,10278,SANTO AMARO DO MARANHAO,13193
MA,21,10302,SANTO ANTONIO DOS LOPES,14298
MA,21,10401,SAO BENEDITO DO RIO PRETO,18306
MA,21,10500,SAO BENTO,46307
MA,21,10609,SAO BERNARDO,26899
MA,21,10658,SAO DOMINGOS DO AZEITAO,7937
MA,21,10708,SAO DOMINGOS DO MARANHAO,33837
MA,21,10807,SAO FELIX DE BALSAS,4402
MA,21,10856,SAO FRANCISCO DO BREJAO,8837
MA,21,10906,SAO FRANCISCO DO MARANHAO,12049
MA,21,11003,SAO JOAO BATISTA,18559
MA,21,11029,SAO JOAO DO CARU,12297
MA,21,11052,SAO JOAO DO PARAISO,9622
MA,21,11078,SAO JOAO DO SOTER,16083
MA,21,11102,SAO JOAO DOS PATOS,25452
MA,21,11201,SAO JOSE DE RIBAMAR,269657
MA,21,11250,SAO JOSE DOS BASILIOS,6977
MA,21,11300,SAO LUIS,1061374
MA,21,11409,SAO LUIS GONZAGA DO MARANHAO,17870
MA,21,11508,SAO MATEUS DO MARANHAO,38902
MA,21,11532,SAO PEDRO DA AGUA BRANCA,14379
